"Step","mixdecay_0.5_fre240_pb_seed3 - 4cover_rate"
"269640","0.6755999999999999"
"539280","0.6852"
"808920","0.6946"
"1078560","0.6852"
"1348200","0.6943999999999999"
"1617840","0.7082999999999999"
"1887480","0.7021999999999999"
"2157120","0.7095"
"2426760","0.7032"
"2696400","0.7097"
"2966040","0.6995"
"3235680","0.7077"
"3505320","0.7049"
"3774960","0.7209000000000001"
"4044600","0.7157"
"4314240","0.6909000000000001"
"4583880","0.6931"
"4853520","0.6952999999999999"
"5123160","0.7085"
"5392800","0.7015"
"5662440","0.7009000000000001"
"5932080","0.6862"
"6201720","0.6918"
"6471360","0.6815"
"6741000","0.7019000000000001"
"7010640","0.5909"
"7280280","0.6041"
"7549920","0.5993999999999998"
"7819560","0.611"
"8089200","0.6145"
"8358840","0.6057"
"8628480","0.6241"
"8898120","0.6237"
"9167760","0.6047"
"9437400","0.624"
"9707040","0.6271"
"9976680","0.6257"
"10246320","0.6182"
"10515960","0.6303"
"10785600","0.6384000000000001"
"11055240","0.6302000000000001"
"11324880","0.6346"
"11594520","0.6471"
"11864160","0.6547000000000001"
"12133800","0.6359"
"12403440","0.6337"
"12673080","0.6487"
"12942720","0.6542"
"13212360","0.6604000000000001"
"13482000","0.6615"
"13751640","0.6498999999999999"
"14021280","0.6685999999999999"
"14290920","0.6664000000000001"
"14560560","0.6574000000000001"
"14830200","0.6793"
"15099840","0.6492"
"15369480","0.6781999999999999"
"15639120","0.6789"
"15908760","0.6700999999999999"
"16178400","0.6606000000000001"
"16448040","0.6785"
"16717680","0.6707000000000001"
"16987320","0.7"
"17256960","0.6591"
"17526600","0.6862"
"17796240","0.6779"
"18065880","0.6949"
"18335520","0.6754"
"18605160","0.6900999999999999"
"18874800","0.6913"
"19144440","0.6985"
"19414080","0.7069000000000001"
"19683720","0.705"
"19953360","0.6941"
"20223000","0.6921"
"20492640","0.6928000000000001"
"20762280","0.6804000000000001"
"21031920","0.6863999999999999"
"21301560","0.6846"
"21571200","0.6865999999999999"
"21831840","0.6885"
"22092480","0.706"
"22353120","0.7012999999999999"
"22613760","0.701"
"22874400","0.6989000000000001"
"23135040","0.7104000000000001"
"23395680","0.7072999999999999"
"23656320","0.7052"
"23916960","0.7236999999999999"
"24177600","0.7028"
"24438240","0.6997000000000001"
"24698880","0.6837000000000001"
"24959520","0.7045"
"25220160","0.703"
